,Advert Date,City,Brand,Model,Motor,Year,Kilometres,Colors,Price
1446,09 Ekim 2024,"Tekirdağ
Çorlu",Seat,Arona,1.0 EcoTSI,2021,42.000,Beyaz,995.000
1447,09 Ekim 2024,"Antalya
Muratpaşa",Nissan,X-Trail,2.0 dCi,2010,163.000,Siyah,923.500
1448,09 Ekim 2024,"Samsun
Bafra",Toyota,Hilux,2.5 D-4D,2012,209.000,Kahverengi,795.000
1449,09 Ekim 2024,"Bolu
Merkez",Renault,Kadjar,1.5 dCi,2016,242.000,Gri,879.750
1450,09 Ekim 2024,"İstanbul
Kadıköy",Volkswagen,Tiguan,1.4 TSI,2013,93.000,Beyaz,925.000
1451,09 Ekim 2024,"Ankara
Şereflikoçhisar",Ford,Kuga,1.5 TDCi,2019,71.250,Beyaz,1.295.000
1452,09 Ekim 2024,"İstanbul
Kadıköy",Volkswagen,Tiguan,1.4 TSI,2014,138.000,Beyaz,925.000
1453,09 Ekim 2024,"İzmir
Menderes",Kia,Sportage,1.6 GDI,2013,178.000,Beyaz,838.000
1454,09 Ekim 2024,"Denizli
Merkezefendi",Kia,Sportage,1.6 GDI,2011,133.000,Siyah,734.000
1455,09 Ekim 2024,"Kocaeli
İzmit",Hyundai,ix35,1.6 GDI,2015,173.000,Beyaz,925.000
1456,09 Ekim 2024,"İstanbul
Şişli",Nissan,Qashqai+2,1.5 dCi,2012,107.000,Füme,1.025.000
1457,09 Ekim 2024,"Adana
Pozantı",Volkswagen,Tiguan,1.6 TDi,2017,103.000,Beyaz,1.260.000
1458,09 Ekim 2024,"İstanbul
Küçükçekmece",Hyundai,Tucson,1.6 T-GDi,2017,74.000,Gri,1.400.000
1459,09 Ekim 2024,"Bolu
Merkez",Nissan,Qashqai,1.6 Tekna,2010,146.000,Gri,683.000
1460,09 Ekim 2024,"Ankara
Çankaya",Opel,Antara,2.0 CDTI,2008,303.000,Gri,490.000
1461,09 Ekim 2024,"Aydın
Kuşadası",Nissan,Qashqai,1.6 dCi,2016,102.000,Beyaz,1.110.000
1462,09 Ekim 2024,"Malatya
Yeşilyurt",Kia,Sportage,2.0 CRDi,2013,188.600,Siyah,880.000
1463,09 Ekim 2024,"Çankırı
Çerkeş",Chery,Tiggo,1.6 Acteco,2009,270.000,Bej,350.000
1464,09 Ekim 2024,"Diyarbakır
Yenişehir",Kia,Sportage,1.6 CRDI,2020,53.000,Beyaz,1.519.000
1465,09 Ekim 2024,"İzmir
Buca",Citroen,C5,Aircross 1.5,2019,101.000,Beyaz,1.395.000
1466,09 Ekim 2024,"Ankara
Yenimahalle",Mercedes,-,Benz GLA,2015,178.000,Füme,1.450.000
1467,09 Ekim 2024,"İstanbul
Ataşehir",Audi,Q5,2.0 TDI,2012,227.000,Siyah,1.165.000
1468,09 Ekim 2024,"Ankara
Etimesgut",Hyundai,ix35,1.6 GDI,2013,132.000,Beyaz,875.000
1469,09 Ekim 2024,"Konya
Karatay",Mitsubishi,L,200 4x2,2018,81.000,Gri,965.000
1470,09 Ekim 2024,"Mersin
Yenişehir",BMW,X3,20i sDrive,2016,94.000,Gri (Gümüş),1.649.000
1471,09 Ekim 2024,"Sakarya
Adapazarı",Nissan,Juke,1.6 Sport,2013,157.000,Beyaz,685.000
1472,09 Ekim 2024,"Ankara
Çankaya",Citroen,C4,Cactus 1.6,2016,116.000,Beyaz,780.000
1473,09 Ekim 2024,"Düzce
Merkez",Hyundai,Bayon,1.4 MPI,2022,45.000,Beyaz,945.000
1474,09 Ekim 2024,"Osmaniye
Merkez",Hyundai,ix35,2.0 R,2014,203.000,Beyaz,920.000
1475,09 Ekim 2024,"İstanbul
Sancaktepe",Peugeot,3008,1.6 HDi,2011,191.000,Beyaz,570.000
1476,09 Ekim 2024,"İstanbul
Ümraniye",Nissan,X-Trail,1.6 dCi,2017,97.500,Gri,1.450.000
1477,09 Ekim 2024,"Ankara
Etimesgut",Peugeot,2008,1.6 BlueHDI,2018,76.500,Gri,950.000
1478,09 Ekim 2024,"Sivas
Merkez",Citroen,C4,Cactus 1.6,2016,138.000,Gri,785.000
1479,09 Ekim 2024,"İstanbul
Bağcılar",Dacia,Duster,1.5 dCi,2012,165.400,Siyah,540.000
1480,09 Ekim 2024,"İstanbul
Maltepe",Hyundai,Tucson,1.6 T-GDi,2023,55.771,Mavi,1.636.750
1481,09 Ekim 2024,"Antalya
Kepez",Seat,Arona,1.0 EcoTSI,2023,22.625,Gri,1.075.000
1482,09 Ekim 2024,"Malatya
Yeşilyurt",Peugeot,3008,1.6 HDi,2011,318.000,Füme,570.000
1483,09 Ekim 2024,"İstanbul
Kadıköy",Porsche,Cayenne,3.0 V6,2011,305.843,Beyaz,2.025.000
1484,09 Ekim 2024,"Manisa
Yunusemre",MG,EHS,1.5 T-GDI,2023,17.500,Siyah,1.750.000
1485,09 Ekim 2024,"İstanbul
Ümraniye",Toyota,Hilux,2.5 D-4D,2010,156.000,Gri (Gümüş),610.000
1486,09 Ekim 2024,"Antalya
Kepez",Honda,CR-V,2.0i ES,2002,270.000,Bordo,650.000
1487,09 Ekim 2024,"Samsun
Atakum",Peugeot,2008,1.2 PureTech,2024,6.001,Gri (metalik),1.680.000
1488,09 Ekim 2024,"Samsun
Atakum",Nissan,Qashqai,1.6 dCi,2016,140.000,Beyaz,975.000
1489,09 Ekim 2024,"İzmir
Gaziemir",Opel,Mokka,1.2 T,2023,19.000,Gri,1.350.000
1490,09 Ekim 2024,"Malatya
Battalgazi",Mitsubishi,L,200 4x2,2009,277.000,Gri,650.000
1491,09 Ekim 2024,"İstanbul
Bahçelievler",Peugeot,2008,1.2 PureTech,2023,6.001,Gri,1.659.500
1492,09 Ekim 2024,"Ordu
Fatsa",Renault,Kadjar,1.5 dCi,2018,38.000,Beyaz,1.050.000
1493,09 Ekim 2024,"İzmir
Urla",Jeep,Cherokee,3.7 Limited,2005,129.950,Gri,675.000
1494,09 Ekim 2024,"Eskişehir
Odunpazarı",Peugeot,3008,1.6 BlueHDi,2017,115.000,Kırmızı,1.219.000
1495,09 Ekim 2024,"Bursa
Karacabey",Skoda,Kamiq,1.0 TSI,2022,17.950,Mavi (metalik),1.245.000
1496,09 Ekim 2024,"İstanbul
Ataşehir",Ssangyong,Musso,Grand 2.2,2020,66.000,Siyah,1.120.000
1497,09 Ekim 2024,"İstanbul
Bahçelievler",Peugeot,2008,1.2 PureTech,2024,6.010,Gri,1.768.500
1498,09 Ekim 2024,"Bursa
Nilüfer",Nissan,Qashqai,1.5 dCi,2017,147.000,Siyah,1.110.000
1499,09 Ekim 2024,"İzmir
Bayraklı",Nissan,Qashqai,1.6 dCi,2012,173.000,Beyaz,750.000
1500,09 Ekim 2024,"İstanbul
Ataşehir",Opel,Mokka,1.2 T,2022,25.000,Yeşil (metalik),1.275.000
1501,09 Ekim 2024,"İstanbul
Sancaktepe",Dacia,Sandero,Stepway 1.0,2024,8.000,Yeşil,1.018.999
1502,09 Ekim 2024,"İstanbul
Küçükçekmece",Nissan,Qashqai,1.5 dCi,2014,246.000,Beyaz,695.000
1503,09 Ekim 2024,"Kayseri
Talas",Chery,Tiggo,8 Pro,2023,7.000,Mor,1.630.000
1504,09 Ekim 2024,"Erzurum
Aziziye",Peugeot,2008,1.6 BlueHDI,2017,51.000,Beyaz,865.000
1505,09 Ekim 2024,"Kayseri
Melikgazi",Toyota,Hilux,2.5 D-4D,2009,270.000,Gri,450.000
1506,09 Ekim 2024,"Ankara
Çankaya",Fiat,Egea,Cross 1.4,2021,16.800,Füme,860.000
1507,09 Ekim 2024,"Konya
Karatay",Mitsubishi,L,200 4x4,2021,44.092,Beyaz,1.050.000
1508,09 Ekim 2024,"İstanbul
Beylikdüzü",Peugeot,3008,1.6 HDi,2010,220.000,Füme,550.000
1509,09 Ekim 2024,"Kocaeli
Başiskele",Kia,Sportage,1.6 GDI,2014,215.000,Siyah,725.000
1510,09 Ekim 2024,"Ankara
Mamak",Honda,CR-V,2.0i Executive,2008,250.000,Siyah,849.000
1511,09 Ekim 2024,"İstanbul
Kadıköy",Jeep,Renegade,1.5 e-Hybrid,2023,6.890,Siyah,1.645.000
1512,09 Ekim 2024,"İstanbul
Kadıköy",Jeep,Renegade,1.5 e-Hybrid,2023,6.458,Kırmızı,1.560.000
1513,09 Ekim 2024,"İstanbul
Kadıköy",Suzuki,Vitara,1.4 Boosterjet,2022,80.000,Sarı,1.315.000
1514,09 Ekim 2024,"İstanbul
Başakşehir",Mitsubishi,ASX,1.6 MIVEC,2014,195.000,Gri (Gümüş),790.000
1515,09 Ekim 2024,"İstanbul
Kadıköy",Fiat,Egea,Cross 1.5,2023,9.000,Gri,1.290.000
1516,09 Ekim 2024,"İstanbul
Küçükçekmece",Jeep,Renegade,1.4 MultiAir,2016,30.800,Beyaz,1.050.000
1517,09 Ekim 2024,"Balıkesir
Gönen",Dacia,Duster,1.5 dCi,2018,163.000,Turuncu,860.000
1518,09 Ekim 2024,"Kayseri
Kocasinan",Volkswagen,Taigo,1.0 TSI,2023,40.000,Beyaz,1.237.500
1519,09 Ekim 2024,"Ankara
Mamak",Dacia,Sandero,Stepway 1.0,2022,48.000,Beyaz,885.000
1520,09 Ekim 2024,"Ankara
Çankaya",Porsche,Cayenne,3.2  ,2005,260.000,Siyah,925.000
1521,09 Ekim 2024,"Samsun
İlkadım",Nissan,Qashqai+2,1.5 dCi,2012,181.000,Gri (titanyum),800.000
1522,09 Ekim 2024,"İstanbul
Esenyurt",Volkswagen,Tiguan,1.6 TDi,2018,183.000,Gri (metalik),1.075.000
1523,09 Ekim 2024,"İstanbul
Esenyurt",Nissan,Qashqai,1.2 DIG-T,2018,121.000,Mavi,1.045.000
1524,09 Ekim 2024,"İstanbul
Esenyurt",Land,Rover,Discovery 3.0,2013,345.000,Bej,1.615.000
1525,09 Ekim 2024,"Hatay
Arsuz",Hyundai,Tucson,1.6 CRDi,2019,154.500,Gri,1.269.900
1526,09 Ekim 2024,"Ankara
Çankaya",Citroen,C5,Aircross 1.5,2023,65.397,Beyaz,1.659.750
1527,09 Ekim 2024,"Hatay
Arsuz",Toyota,RAV,4 2.0,2011,188.000,Siyah,880.000
1528,09 Ekim 2024,"Hatay
Arsuz",Nissan,Qashqai,1.6 dCi,2017,139.000,Beyaz,1.210.000
1529,09 Ekim 2024,"Ankara
Mamak",Mercedes,-,Benz GLB,2022,16.000,Beyaz,2.850.000
1530,09 Ekim 2024,"İzmir
Ödemiş",Mercedes,-,Benz GLC,2023,6.001,Siyah,4.055.000
1531,09 Ekim 2024,"Manisa
Alaşehir",Nissan,Qashqai,1.6 dCi,2015,128.000,Beyaz,1.110.000
1532,09 Ekim 2024,"İzmir
Buca",Hyundai,Tucson,1.6 CRDi,2021,126.500,Bej,1.650.000
1533,09 Ekim 2024,"İzmir
Gaziemir",Chery,Omoda,5 1.6,2023,16.000,Gri,1.399.000
1534,09 Ekim 2024,"Ankara
Akyurt",Mitsubishi,L,200 4x2,2016,195.000,Gri,775.000
1535,09 Ekim 2024,"İstanbul
Üsküdar",Audi,Q8,50 TDI,2020,50.000,Siyah,8.900.000
1536,09 Ekim 2024,"İstanbul
Üsküdar",BMW,iX,First Edition,2022,13.000,Kırmızı,3.650.000
1537,09 Ekim 2024,"İstanbul
Beykoz",Opel,Mokka,X 1.4,2024,10.800,Gri,1.319.000
1538,09 Ekim 2024,"İstanbul
Üsküdar",Hyundai,Tucson,1.6 T-GDi,2021,59.220,Mavi,1.395.000
1539,09 Ekim 2024,"İstanbul
Üsküdar",Audi,Q7,3.0 TDI,2008,263.000,Lacivert,1.147.750
1540,09 Ekim 2024,"İstanbul
Maltepe",Toyota,Hilux,2.4 D-4D,2022,6.001,Beyaz,1.360.000
1541,09 Ekim 2024,"İstanbul
Sancaktepe",Hyundai,Tucson,1.6 CRDi,2019,123.000,Gri,1.400.000
1542,09 Ekim 2024,"Trabzon
Ortahisar",Nissan,X-Trail,1.6 dCi,2015,191.000,Beyaz,955.000
1543,09 Ekim 2024,"İstanbul
Ümraniye",Volvo,XC70,2.4 D5,2008,405.000,Gri,719.000
1544,09 Ekim 2024,"Denizli
Merkezefendi",Jeep,Compass,1.3 Turbo,2023,10.575,Gri,2.350.000
1545,09 Ekim 2024,"Bolu
Merkez",Chevrolet,Captiva,2.0 D,2011,312.000,Beyaz,610.000
1546,09 Ekim 2024,"Ordu
Altınordu",Volkswagen,Amarok,3.0 TDI,2020,41.000,Gri,1.750.000
1547,09 Ekim 2024,"Ankara
Yenimahalle",Kia,Sorento,2.0 CRDi,2016,239.000,Beyaz,1.385.750
1548,09 Ekim 2024,"İzmir
Gaziemir",Jeep,Grand,Cherokee 3.0,2010,272.000,Siyah,905.000
1549,09 Ekim 2024,"Osmaniye
Kadirli",Mitsubishi,L,200 4x4,2015,250.000,Beyaz,820.000
1550,09 Ekim 2024,"Ankara
Yenimahalle",Suzuki,Jimny,1.3 JLX,2016,169.000,Gri,799.000
1551,09 Ekim 2024,"İstanbul
Beşiktaş",Land,Rover,Range Sport,2019,30.000,Beyaz,6.150.000
1552,09 Ekim 2024,"İstanbul
Beşiktaş",Land,Rover,Range Sport,2023,6.001,Siyah,15.900.000
1553,09 Ekim 2024,"Antalya
Alanya",Ford,Ranger,3.2 TDCi,2017,164.000,Turuncu,1.425.000
1554,09 Ekim 2024,"Zonguldak
Ereğli",Toyota,Land,Cruiser 4.7,2001,450.000,Siyah,995.000
1555,09 Ekim 2024,"İstanbul
Üsküdar",Ford,Kuga,1.5 TDCi,2019,52.000,Mavi,1.285.000
1556,09 Ekim 2024,"Samsun
Tekkeköy",TOGG,T10X,V2  ,2024,7.889,Gri,1.769.900
1557,09 Ekim 2024,"İstanbul
Esenyurt",Jeep,Renegade,1.6 MultiJet,2018,83.000,Kırmızı,1.098.900
1558,09 Ekim 2024,"İstanbul
Başakşehir",Skoda,Karoq,1.5 TSI,2022,75.000,Füme,1.720.000
1559,09 Ekim 2024,"İstanbul
Esenyurt",Porsche,Macan,2.0 T,2022,42.000,Siyah,4.850.000
1560,09 Ekim 2024,"Hatay
Belen",Audi,Q3,35 TFSI,2024,10.300,Beyaz,2.825.000
1561,09 Ekim 2024,"İstanbul
Bağcılar",Volkswagen,Amarok,2.0 BITDI,2014,184.000,Siyah,1.050.000
1562,09 Ekim 2024,"İstanbul
Zeytinburnu",Jeep,Renegade,1.6 MultiJet,2017,148.000,Siyah,939.950
1563,09 Ekim 2024,"İstanbul
Sultanbeyli",Kia,Sportage,1.6 CRDI,2020,53.000,Beyaz,1.480.000
1564,09 Ekim 2024,"Uşak
Eşme",Nissan,Qashqai,1.6 dCi,2014,138.500,Beyaz,1.115.000
1565,09 Ekim 2024,"İstanbul
Beylikdüzü",Nissan,Qashqai,1.6 dCi,2017,170.000,Kırmızı,1.050.000
1566,09 Ekim 2024,"Samsun
Tekkeköy",Peugeot,5008,1.5 BlueHDI,2022,66.700,Kırmızı,1.770.900
1567,09 Ekim 2024,"Sivas
Merkez",Opel,Crossland,1.2 T,2023,23.800,Beyaz,1.199.000
1568,09 Ekim 2024,"İstanbul
Sultangazi",Ssangyong,Actyon,Sports 2.0,2009,377.000,Beyaz,300.000
1569,09 Ekim 2024,"Ankara
Altındağ",Land,Rover,Range 3.5,1988,380.000,Mavi,485.000
1570,09 Ekim 2024,"İstanbul
Bağcılar",Peugeot,3008,1.5 BlueHDI,2023,52.000,Lacivert,1.736.500
1571,09 Ekim 2024,"İstanbul
Ümraniye",Volkswagen,T-Roc,1.5 TSI,2023,17.000,Gri,1.635.000
1572,09 Ekim 2024,"İzmir
Bornova",Honda,CR-V,2.0i ES,2005,288.000,Gri (Gümüş),620.000
1573,09 Ekim 2024,"İstanbul
Maltepe",Volkswagen,Tiguan,1.5 TSI,2021,71.000,Gri,1.925.000
1574,09 Ekim 2024,"Amasya
Merzifon",Renault,Kadjar,1.5 dCi,2015,195.000,Beyaz,1.018.000
1575,09 Ekim 2024,"İstanbul
Bahçelievler",Fiat,Freemont,2.0 Multijet,2012,139.000,Kırmızı,797.500
1576,09 Ekim 2024,"Burdur
Merkez",Land,Rover,Freelander 2.0,2005,165.000,Gri,679.000
1577,09 Ekim 2024,"İstanbul
Pendik",Toyota,Yaris,Cross 1.5,2023,18.000,Kırmızı,1.375.000
1578,09 Ekim 2024,"İzmir
Gaziemir",Hyundai,Santa,Fe 2.0,2004,244.000,Gri (Gümüş),490.000
1579,09 Ekim 2024,"Ankara
Çankaya",Hyundai,Bayon,1.4 MPI,2021,25.075,Gri (Gümüş),989.750
1580,09 Ekim 2024,"Zonguldak
Ereğli",Ford,Puma,1.0 EcoBoost,2021,30.000,Gri,1.175.000
1581,09 Ekim 2024,"Eskişehir
Tepebaşı",Kia,Sportage,2.0 CRDi,2006,362.500,Gri (Gümüş),380.000
1582,09 Ekim 2024,"Ankara
Pursaklar",Nissan,Qashqai,1.3 DIG-T,2022,45.000,Siyah,1.550.000
1583,09 Ekim 2024,"Antalya
Manavgat",Hyundai,Tucson,1.6 T-GDi,2016,122.000,Beyaz,1.225.000
1584,09 Ekim 2024,"Erzurum
Aziziye",BMW,X5,30d  ,2002,368.000,Siyah,685.000
1585,09 Ekim 2024,"Bursa
Gürsu",Seat,Arona,1.0 EcoTSI,2023,6.050,Kırmızı,1.360.000
1586,09 Ekim 2024,"İzmir
Gaziemir",Porsche,Cayenne,S Diesel,2016,292.000,Kahverengi,3.700.000
1587,09 Ekim 2024,"Kütahya
Tavşanlı",Mitsubishi,L,200 4x4,2017,187.000,Beyaz,870.000
1588,09 Ekim 2024,"İzmir
Gaziemir",Land,Rover,Range Evoque,2024,6.350,Siyah,4.250.000
1589,09 Ekim 2024,"İstanbul
Sultangazi",Opel,Crossland,1.2 T,2021,90.850,Beyaz,965.000
1590,09 Ekim 2024,"İstanbul
Fatih",Volkswagen,T-Roc,1.5 TSI,2020,75.000,Siyah,1.500.000
1591,09 Ekim 2024,"Bursa
Nilüfer",Subaru,Forester,2.0 TD,2017,167.000,Kahverengi,1.125.000
1592,09 Ekim 2024,"Kütahya
Merkez",Jeep,Renegade,1.6 MultiJet,2020,86.400,Gri,1.215.000
1593,09 Ekim 2024,"Muğla
Bodrum",Fiat,500,X 1.6,2015,160.000,Kahverengi,700.000
1594,09 Ekim 2024,"İstanbul
Sancaktepe",Land,Rover,Range Velar,2022,6.001,Siyah,6.100.000
1595,09 Ekim 2024,"Hatay
Belen",Nissan,Qashqai,1.6 dCi,2017,178.200,Beyaz,985.000
1596,09 Ekim 2024,"İstanbul
Büyükçekmece",Nissan,Juke,1.6 Tekna,2013,80.000,Beyaz,710.000
1597,09 Ekim 2024,"Muğla
Fethiye",Volkswagen,T-Roc,1.5 TSI,2020,50.000,Kırmızı,1.400.000
1598,09 Ekim 2024,"İstanbul
Beylikdüzü",Volkswagen,Amarok,2.0 TDI,2015,185.000,Gri,1.100.000
1599,09 Ekim 2024,"Kütahya
Merkez",Hyundai,Tucson,1.6 T-GDi,2017,53.600,Füme,1.340.000
1600,09 Ekim 2024,"Mersin
Yenişehir",Hyundai,ix35,2.0 R,2010,269.000,Gri,699.500
1601,09 Ekim 2024,"Muğla
Fethiye",Toyota,Hilux,2.4 D-4D,2022,38.000,Beyaz,1.395.000
1602,09 Ekim 2024,"Ankara
Altındağ",Hyundai,ix35,1.6 GDI,2015,129.000,Gri (Gümüş),950.000
1603,09 Ekim 2024,"Kocaeli
İzmit",Dacia,Duster,1.5 dCi,2014,270.000,Beyaz,575.000
1604,09 Ekim 2024,"İstanbul
Arnavutköy",Volkswagen,Amarok,2.0 BITDI,2016,180.000,Beyaz,995.750
1605,09 Ekim 2024,"İstanbul
Ümraniye",Dacia,Duster,1.5 dCi,2013,197.500,Beyaz,645.950
1606,09 Ekim 2024,"İstanbul
Ataşehir",Audi,Q7,3.0 TDI,2014,196.500,Füme,1.899.750
1607,09 Ekim 2024,"İstanbul
Beyoğlu",Peugeot,3008,1.5 BlueHDI,2021,98.000,Füme,1.629.000
1608,09 Ekim 2024,"İstanbul
Ümraniye",Land,Rover,Range Evoque,2021,31.500,Gri,3.250.000
1609,09 Ekim 2024,"Mardin
Kızıltepe",Ford,Kuga,2.0 TDCi,2012,302.000,Beyaz,695.000
1610,09 Ekim 2024,"İzmir
Tire",Peugeot,3008,1.5 BlueHDI,2021,57.500,Kırmızı,1.744.900
1611,09 Ekim 2024,"Ankara
Akyurt",Dacia,Duster,1.3 Tce,2024,6.003,Gri,1.379.900
1612,09 Ekim 2024,"İzmir
Bornova",Hyundai,Bayon,1.4 MPI,2022,35.250,Gri,1.095.000
1613,09 Ekim 2024,"Ankara
Pursaklar",Cupra,Formentor,1.5 TSI,2023,12.854,Siyah,1.895.000
1614,09 Ekim 2024,"İstanbul
Sarıyer",Mercedes,-,Benz GLC,2015,52.000,Füme,2.950.000
1615,09 Ekim 2024,"Erzincan
Merkez",BMW,X1,16i sDrive,2013,89.000,Beyaz,1.240.000
1616,09 Ekim 2024,"Antalya
Muratpaşa",Jeep,Renegade,1.4 MultiAir,2015,104.000,Siyah,1.100.000
1617,09 Ekim 2024,"İstanbul
Kadıköy",Land,Rover,Range 3.0,2023,6.098,Gri,18.770.000
1618,09 Ekim 2024,"Erzurum
Aziziye",Tata,Xenon,4x2  ,2013,119.000,Gri,385.000
1619,09 Ekim 2024,"Ankara
Altındağ",Kia,Sportage,1.6 GDI,2014,101.000,Beyaz,980.000
1620,09 Ekim 2024,"İstanbul
Küçükçekmece",Kia,Sportage,1.6 GDI,2015,201.300,Beyaz,699.000
1621,09 Ekim 2024,"Van
Edremit",Mitsubishi,L,200 4x4,2013,330.000,Gri,490.000
1622,09 Ekim 2024,"Rize
Merkez",Toyota,Hilux,2.4 D-4D,2015,182.000,Beyaz,860.000
1623,09 Ekim 2024,"Malatya
Yeşilyurt",Fiat,Egea,Cross 1.4,2023,13.500,Yeşil (metalik),1.120.000
1624,09 Ekim 2024,"Antalya
Alanya",Mercedes,-,Benz X,2018,95.000,Beyaz,1.795.000
1625,09 Ekim 2024,"Ankara
Akyurt",Nissan,Qashqai,1.2 DIG-T,2017,72.000,Füme,1.249.000
1626,09 Ekim 2024,"Erzurum
Yakutiye",Skoda,Yeti,1.2 TSI,2013,182.000,Siyah,744.000
1627,09 Ekim 2024,"Ankara
Mamak",Citroen,C3,Aircross 1.2,2020,20.000,Bej,880.000
1628,09 Ekim 2024,"Trabzon
Vakfıkebir",Ssangyong,Kyron,2.0 XDI,2011,225.000,Siyah,645.555
1629,09 Ekim 2024,"Ankara
Yenimahalle",Ford,Puma,1.0 EcoBoost,2021,28.000,Beyaz,1.130.000
1630,09 Ekim 2024,"Ankara
Yenimahalle",Dacia,Duster,1.5 BlueDCI,2020,155.000,Beyaz,829.750
1631,09 Ekim 2024,"İstanbul
Ataşehir",BMW,X1,18i sDrive,2022,22.272,Siyah,2.825.000
1632,09 Ekim 2024,"Denizli
Merkezefendi",Ford,Kuga,1.5 EcoBoost,2023,48.243,Gri,1.630.000
1633,09 Ekim 2024,"İzmir
Narlıdere",Nissan,X-Trail,1.6 dCi,2016,108.000,Beyaz,1.280.000
1634,09 Ekim 2024,"Ankara
Çankaya",Land,Rover,Freelander 2.0,2004,398.000,Siyah,525.000
1635,09 Ekim 2024,"İstanbul
Bayrampaşa",Mercedes,-,Benz ML,2007,385.000,Gri (Gümüş),950.000
1636,09 Ekim 2024,"Ankara
Sincan",Fiat,Egea,Cross 1.4,2022,46.000,Mavi,805.000
1637,09 Ekim 2024,"Mersin
Tarsus",MINI,Cooper,Countryman 1.6,2016,153.000,Gri,1.025.000
1638,09 Ekim 2024,"Ankara
Yenimahalle",Dacia,Duster,1.5 BlueDCI,2020,179.000,Beyaz,827.500
1639,09 Ekim 2024,"Trabzon
Akçaabat",Mitsubishi,L,200 4x4,2013,94.000,Beyaz,837.500
1640,09 Ekim 2024,"Gaziantep
Şehitkamil",Peugeot,3008,1.5 BlueHDI,2023,50.354,Gri,1.695.000
1641,09 Ekim 2024,"Ankara
Yenimahalle",Hyundai,Tucson,1.6 GDi,2018,135.000,Bej,1.250.000
1642,09 Ekim 2024,"Balıkesir
Altıeylül",Kia,Sportage,1.6 CRDI,2019,95.000,Gri,1.279.750
1643,09 Ekim 2024,"Karabük
Merkez",Dacia,Duster,1.3 Tce,2022,27.000,Beyaz,1.120.000
1644,09 Ekim 2024,"Balıkesir
Altıeylül",Peugeot,3008,1.6 BlueHDi,2015,107.000,Beyaz,982.500
1645,09 Ekim 2024,"Çanakkale
Çan",Mercedes,-,Benz GLA,2016,99.000,Gri,1.650.000
1646,09 Ekim 2024,"Manisa
Soma",Volkswagen,Tiguan,1.4 TSI,2016,149.000,Gri,1.269.950
1647,09 Ekim 2024,"Antalya
Kepez",Fiat,500,X 1.4,2015,137.000,Kırmızı,667.500
1648,09 Ekim 2024,"Düzce
Merkez",Audi,Q5,2.0 TDI,2009,262.000,Beyaz,1.265.000
1649,09 Ekim 2024,"İzmir
Gaziemir",Skoda,Kodiaq,1.5 TSI,2020,124.000,Gri,1.675.000
1650,09 Ekim 2024,"Çanakkale
Çan",Cupra,Formentor,1.5 TSI,2022,60.000,Kırmızı,1.850.000
1651,09 Ekim 2024,"Muğla
Fethiye",Cupra,Formentor,1.5 TSI,2023,15.000,Yeşil,1.915.000
1652,09 Ekim 2024,"Mardin
Nusaybin",Seres,3,   ,2022,22.300,Beyaz,1.225.000
1653,09 Ekim 2024,"İstanbul
Beylikdüzü",Hyundai,Tucson,2.0 CRDi,2008,173.000,Gri (titanyum),595.000
1654,09 Ekim 2024,"Adana
Çukurova",Skoda,Yeti,1.6 TDI,2015,162.750,Beyaz,817.500
1655,09 Ekim 2024,"İzmir
Buca",Fiat,Egea,Cross 1.4,2023,51.000,Turuncu,880.000
1656,09 Ekim 2024,"Trabzon
Ortahisar",Renault,Koleos,1.3 TCe,2023,11.000,Beyaz,1.861.000
1657,09 Ekim 2024,"Kocaeli
İzmit",Honda,HR-V,4WD  ,2003,166.000,Gri (Gümüş),575.000
1658,09 Ekim 2024,"Erzincan
Merkez",Dacia,Duster,1.0 Tce,2021,43.000,Turuncu,850.000
1659,09 Ekim 2024,"İstanbul
Bahçelievler",Ford,Kuga,1.5 TDCi,2019,129.850,Altın,1.250.000
1660,09 Ekim 2024,"Muğla
Fethiye",Opel,Crossland,1.2 T,2024,6.050,Beyaz,1.250.000
1661,09 Ekim 2024,"Bursa
Osmangazi",Land,Rover,Range Sport,2007,242.000,Siyah,999.000
1662,09 Ekim 2024,"İstanbul
Silivri",Nissan,Qashqai,1.6 dCi,2015,166.500,Beyaz,895.000
1663,09 Ekim 2024,"Samsun
İlkadım",Citroen,C4,Cactus 1.2,2014,81.000,Beyaz,755.000
1664,09 Ekim 2024,"Ankara
Çankaya",BMW,X5,30d  ,2006,360.000,Siyah,759.750
1665,09 Ekim 2024,"Kocaeli
İzmit",BMW,X1,16d sDrive,2021,66.000,Gri (titanyum),2.100.000
1666,09 Ekim 2024,"İzmir
Konak",Fiat,Freemont,2.0 Multijet,2013,217.000,Siyah,800.000
1667,09 Ekim 2024,"İzmir
Konak",Mercedes,-,Benz ML,2011,180.000,Beyaz,1.650.000
1668,09 Ekim 2024,"Denizli
Merkezefendi",Honda,HR-V,1.5 e-HEV,2022,61.226,Füme,1.510.000
1669,09 Ekim 2024,"İzmir
Buca",Nissan,Juke,1.5 dCi,2011,263.000,Şampanya,495.000
1670,09 Ekim 2024,"Diyarbakır
Kayapınar",Chery,Omoda,5 1.6,2023,42.000,Beyaz,1.400.000
1671,09 Ekim 2024,"Balıkesir
Edremit",Volkswagen,T-Roc,1.5 TSI,2023,27.000,Gri,1.375.000
1672,09 Ekim 2024,"Osmaniye
Merkez",Fiat,Egea,Cross 1.4,2023,10.000,Beyaz,800.000
